1433974126817972227,2021-09-04 02:04:08,"Paso a desnivel de la Martí no sirve de ni mierda. 1 Hora de puto tráfico. 
YA BASTA DE ESTA CIUDAD DE MIERDA #traficoGT @muniguate",2,1
1433970886072274946,2021-09-04 01:51:15,2h para venir a mi casa.... Gracias #traficogt 😑😒,0,0
1433969379344064514,2021-09-04 01:45:16,"#TraficoGT | Atención, reportan un accidente de transito sobre el Columpio de Vista Hermosa, con dirección hacia Ca… https://t.co/3yeazFHoOQ",18,3
1433969377704124416,2021-09-04 01:45:16,"ACTUALIZACIÓN |

LÍNEA 13
Se deshabilitan las estaciones Acueducto y Fuerza Aérea. 

#TransmetroGT 
#JuntosLogramosMás
#TráficoGT",0,0
1433968805181546502,2021-09-04 01:42:59,"Tomen sus precauciones necesarias, las lluvias son torrenciales en Alta Verapaz, actividad eléctrica y vientos fuer… https://t.co/jyxGPdqKzR",4,4
1433963300451147782,2021-09-04 01:21:07,Animalitos al volante: si tienen el más mínimo presentimiento que en el cambió de semáforo se van a quedar atravesa… https://t.co/puJxjoWONQ,2,0
1433962817216995332,2021-09-04 01:19:12,A un día del #ToqueDeQueda así esta el #Trafico hacia la avenida Hincapié #TraficoGT #BocaDelMonte #Zona13 https://t.co/FnfeF0xv7R,0,0
1433961649212469250,2021-09-04 01:14:33,2.5 horas de #TraficoGT de Vista Hermosa a Condado Naranjo.  😒,1,0
1433961079835615235,2021-09-04 01:12:17,@wildan0902 #PMTGuatemalaEnTodo #TransitoGT #TraficoGT,0,0
1433960066063945737,2021-09-04 01:08:16,Estoy parqueada desde hace media hora en el obelisco esperando que el tráfico avance para subir hacia los próceres.… https://t.co/Q0BvH2wMKK,3,0
1433956328196780032,2021-09-04 00:53:24,"#TOYOTA #LandCruiser 2012
▶️#Motor 4.6 V8 Gasolina 
▶️Automática 6 vel
▶️#4X4
▶️#BLINDAJE 7
▶️Pantalla Tipo Tesla… https://t.co/Bh56vczmTI",3,2
1433953061630791681,2021-09-04 00:40:26,"Consejos para conducir seguro.
Evitar frenar. Con la lluvia las calles están resbaladizas. Lo más seguro es reducir… https://t.co/19E4Hnpus0",0,0
1433952381247557633,2021-09-04 00:37:43,Hoy si el #traficogt a todo dar… https://t.co/HtKsdtz0i0,6,0
1433951612544995329,2021-09-04 00:34:40,"La gente que anda sin luces, de noche y lloviendo que putas? 🙄
#TraficoGT",7,0
1433949236773654533,2021-09-04 00:25:14,"No salgan… la lluvia y el #traficogt están de la re shit, ¡ya les advertí!",1,0
1433947142234812416,2021-09-04 00:16:54,Alguien me puede ayudar en decirme si la 13 calle de la zona 11 está inundada @amilcarmontejo #TraficoGT,0,0
1433947027893800963,2021-09-04 00:16:27,#McLaren #mclaren570s #autoseller #predioautosellerguatemala #Guatemala #TraficoGT #ahora #luxury #luxurycars #lujo… https://t.co/hkgd4bZ2lJ,4,3
1433946341793746978,2021-09-04 00:13:43,"Otras 2 horas y media en el #TraficoGT , patrimonio de la nación.
Y aparte pijazos de agua. Pero ni modo, hay que i… https://t.co/cC8gEkwEa7",23,0
1433943022585135105,2021-09-04 00:00:32,Viernes inicio de mes y bastante lluvia... A dormir en el #TraficoGT,0,0
1433941314681376769,2021-09-03 23:53:45,Acá en el parqueo que se vuelve la avenida Hincapié y no hay modo que avance el #TraficoGT,0,0
1433938381877170177,2021-09-03 23:42:06,"Actualización
Viernes 3/09
17:30hrs
Lluvias generalizadas en Guatemala🇬🇹 por efectos de Sistema de Baja Presión al… https://t.co/fW2bRogalv",4,4
1433934342452097033,2021-09-03 23:26:03,"#TRAFICOGT complicado para ingresar a la ciudad, desde el Mirador! Carretera interamericana!!",1,0
1433932177121714178,2021-09-03 23:17:26,Inician las lluvias generalizadas tomen sus precauciones necesarias por favor #CDGT #SistemaDeBajaPresión #AL91… https://t.co/9clihw4iQz,3,1
1433930841227411457,2021-09-03 23:12:08,"Vista Hermosa esta terrible😣
#TraficoGT",0,1
1433930407603580928,2021-09-03 23:10:24,#TraficoGT #EmisorasUnidas así el paso en la carretera q va de cenma para el Búcaro. https://t.co/Wub9jPeZcp,10,6
1433926851190263810,2021-09-03 22:56:17,"Consejos para conducir seguro bajo la lluvia: 
1- Aumentar la distancia de seguridad con el resto de vehículos.

Le… https://t.co/7m410K480F",2,1
1433926506162630657,2021-09-03 22:54:54,"#TraficoGT  

Fuertes lluvias a nivel nacional
🚨🚨🗣️👉https://t.co/MWUCAr07Xn https://t.co/767WuqUbJT",0,0
1433925268591333379,2021-09-03 22:49:59,"¿Conocías la diferencia? 🤔😷🤒

#AVEMuniGuate #JuntosLogramosMás #QuédateEnCasa #TráficoGT https://t.co/XMSqI1jsvx",0,1
1433923327123406861,2021-09-03 22:42:16,Amo manejar pero hoy si ya me harté 😪😪😪 #TraficoGT por todos lados.,4,0
1433914368299831301,2021-09-03 22:06:40,"⚠️A TODOS NUESTROS USUARIOS⚠️
Viernes 3 de septiembre de 2021.
  
Debido al tráfico en el área. 

LÍNEA 6
Se deshab… https://t.co/dEvjFk1NBa",4,1
1433913624536526855,2021-09-03 22:03:43,"#TráficoGt

Reportan ACCIDENTE DE BUS Reina de Utatlán con ruta a #Quiché, en el Km 120 de la Ruta Interamericana.… https://t.co/NPLD4lxF3z",24,7
1433907640401342470,2021-09-03 21:39:56,"#TraficoGT 🚨🚨 👉 https://t.co/buBd6YgB4N

3. Vehículo empotrado en curva final bosques de San Nicolás hacia Minerva… https://t.co/iZOWvTWhv6",0,0
1433907501221781506,2021-09-03 21:39:23,"#TraficoGT 🚨🚨 👉 https://t.co/buBd6YgB4N

1. PROVIAL mantiene puesto de regulación sobre km 188 de ruta Interamerica… https://t.co/pGNSONJnXW",0,0
1433905121528852487,2021-09-03 21:29:56,En el #TraficoGT en tarde de #Viernes con #lluvia así bien relax https://t.co/zayTG258Dy,0,0
1433904753558360064,2021-09-03 21:28:28,"Reporte de Caída de Rayos en Guatemala 🇬🇹
Viernes 3 de septiembre
15hrs

Se detecta actividad eléctrica en Zacapa,… https://t.co/xarvGkKnhz",2,1
1433897592425943041,2021-09-03 21:00:01,#TráficoGT / 🚧👷 Continúan los trabajos de recapeo en 13 Ave. colonia Loma Linda #Zona11; mejoramiento barrial que m… https://t.co/TntLdlcLr2,1,0
1433896047147946001,2021-09-03 20:53:52,Estás imágenes son captadas a diario en la ciudad altense donde conductores no respetan indicaciones viales y… https://t.co/7Kjw8aFwZb,1,1
1433876869204647936,2021-09-03 19:37:40,#traficogt colonia Santa Helena entrando a la capi. Alguien sabe por qué hay cola?,0,0
1433867393801940992,2021-09-03 19:00:01,"Gobierno decreta Estado de Calamidad y toque de queda de 20:00 horas a 4:00 am
📅 Esta medida estará vigente a parti… https://t.co/pBRYdPS5A8",3,1
1433855153371811843,2021-09-03 18:11:22,"#TránsitoGT / 👷🚧 Con el propósito de mejorar la seguridad peatonal del sector, realizamos labores de mantenimiento… https://t.co/1uyeSVYoC7",0,0
1433847436749967363,2021-09-03 17:40:43,"#TraficoGT  🚨🚨 👉 https://t.co/bHBqhf1qDA

3. Realizan trabajos de limpieza de drenajes y cuneta en el Km 17 ruta In… https://t.co/SkSmSgZA32",0,0
1433847331682664451,2021-09-03 17:40:18,"#TraficoGT  🚨🚨 👉 https://t.co/bHBqhf1qDA

1.  PROVIAL brinda seguridad vial por desprendimiento de rocas sobre km.… https://t.co/pF2JnuyTIn",0,0
1433834925048872965,2021-09-03 16:51:00,"Viernes 3 de septiembre
10:45am
#SistemaDeBajaPresión al noroeste de #Izabal mantiene trayectoria en las próximas 2… https://t.co/tAtJq2qebs",0,0
1433822092638687234,2021-09-03 16:00:00,"Cuanto más caminable es una ciudad, más fuertes son los lazos que se generan en la comunidad, desde apoyar al peque… https://t.co/0Zi79CC81k",3,0
1433799734741901312,2021-09-03 14:31:10,#TráficoGT | @muniguate  confirma derrumbe en Colonia Atlántida zona 18 y también inicia cierre vehicular de 28 cal… https://t.co/acMah8fDIu,0,0
1433796693166854144,2021-09-03 14:19:04,"#TraficoGT 🚨🚨👉 https://t.co/0zLnNAcgyJ

3. Acciones preventivas se realizan en los diferentes operativos de segurid… https://t.co/iNn7gyUC5k",1,0
1433796631376314376,2021-09-03 14:18:50,"#TraficoGT 🚨🚨👉 https://t.co/0zLnNAcgyJ

1. PROVIAL mantiene regulación y control vehicular sobre km. 274 de ruta CA… https://t.co/kHIhjhkRPu",0,0
1433790493184438274,2021-09-03 13:54:26,"Viernes 3 de septiembre
07am

Sistema de Baja Presión sobre Honduras mantiene activa la Zona de Convergencia Intert… https://t.co/AbhblYQhbI",0,2
1433783929597739014,2021-09-03 13:28:21,#TráficoGT | @PMT_VILLANUEVA comparte la siguiente información vial: https://t.co/Y8i93SLklS,0,0
1433610701424062474,2021-09-03 02:00:01,"El teleférico reducirá el tiempo de viajes de los hondureños, además se estima que esta iniciativa beneficiará diar… https://t.co/WFnHFvvAhS",5,4
1433591622726529030,2021-09-03 00:44:12,"Se reporta Autobús y tráiler colisionan en kilómetro 180 de Ruta al Atlántico.
#26televisión #transitogt #traficogt https://t.co/5aq0WRy5ww",1,1
1433590503161929729,2021-09-03 00:39:45,"Hecho de tránsito en RN14 km 62, un camión cisterna cae en Barranco. Bomberos voluntarios se hicieron presente, se… https://t.co/5PHuDOgRW4",0,0
1433587259886997510,2021-09-03 00:26:52,"🚨 #TráficoGt | Autobús y tráiler colisionan en la ruta al atlántico kilómetro 180 CA-9, Juan De Paz, #Zacapa. https://t.co/jUXFIUFZKu",0,0
1433572367889051649,2021-09-02 23:27:41,"#Juicio | El 12 de abril del 2022 iniciara el juicio de Douglas Cuellar, capturado por la quema de un transurbano e… https://t.co/jX3CAnP8mT",1,1
1433554636904951815,2021-09-02 22:17:14,#TraficoGT | Un camión cisterna cayó a una hondonada dejando al piloto del mismo fallecido y una persona más result… https://t.co/8gyCkkAMlA,8,2
